5.8607e+07,2.9203e+13,2.3762e+13,-2.6567e+11,5.2664e+12,4.3968e+11,1.7653e+11,8.2208e+10,1.8951e+10,4.7225e+09,1.2648e+11,8.0985e+09,2.2689e+10,0,0,0,3.0787e+10
2.6545e+06,2.1173e+11,1.6665e+11,-7.5399e+09,3.8359e+10,1.426e+10,8.2552e+09,7.1022e+08,1.4846e+09,8.0431e+07,1.1311e+09,0,0,0,0,2.598e+09,2.598e+09
1.2777e+08,7.0116e+13,5.0965e+13,1.5231e+12,1.736e+13,2.6762e+11,8.327e+10,1.3308e+11,1.7275e+10,1.1693e+10,1.6305e+10,5.6878e+08,5.1487e+09,3.862e+07,0,2.4245e+08,5.9985e+09
5.4115e+06,2.7844e+11,2.4873e+11,-2.0293e+10,3.5448e+10,1.4558e+10,6.902e+09,3.1307e+09,0,1.9867e+07,4.107e+09,2.0676e+06,3.9615e+08,0,0,0,3.9821e+08
3.4256e+07,3.6598e+11,2.3052e+11,-2.8471e+09,4.4468e+10,9.384e+10,3.6641e+10,3.7245e+10,0,8.2116e+08,1.9078e+10,0,0,0,0,5.4963e+07,5.4963e+07
4.8294e+07,1.1986e+13,9.1834e+12,-1.5707e+11,2.8318e+12,1.2758e+11,5.2247e+10,5.3098e+10,2.6268e+09,2.7938e+09,1.5548e+10,3.3752e+07,2.7558e+08,0,0,9.5477e+08,1.2641e+09
2.5354e+06,8.2737e+11,-1.8719e+10,1.5841e+11,1.4735e+11,5.4033e+11,9.3461e+08,1.2845e+09,0,3.1087e+06,5.6386e+08,5.0657e+11,3.0978e+10,0,0,0,5.3755e+11
5.1435e+06,5.4329e+10,3.444e+10,-1.7225e+09,6.2237e+09,1.5388e+10,7.7853e+09,6.4518e+09,9.3263e+07,2.1363e+08,4.9146e+08,2.5123e+08,6.864e+07,0,3.3015e+07,0,3.5289e+08
5.6639e+06,4.5695e+10,1.6602e+10,-2.9222e+09,6.8437e+09,2.5172e+10,9.8484e+09,7.272e+08,7.7578e+09,3.6992e+09,3.1394e+09,0,0,264.55,0,0,264.55
2.3005e+06,2.7899e+11,2.1776e+11,-9.1793e+09,5.3509e+10,1.69e+10,3.5898e+09,4.6582e+09,0,7.2955e+08,7.9226e+09,0,0,0,0,0,0
1.7948e+06,3.6659e+10,2.9956e+10,-2.3246e+09,8.4444e+09,5.8317e+08,2.4606e+08,3.2005e+08,1.3503e+07,2.4755e+06,1.0882e+06,0,0,0,0,0,0
3.2833e+06,1.1057e+10,5.4485e+09,-5.6119e+09,7.1177e+08,1.0509e+10,3.135e+09,6.5953e+07,6.606e+09,6.4919e+08,5.2053e+07,0,0,0,0,8.6773e+05,8.6773e+05
3.4143e+06,4.5381e+11,3.7135e+11,-1.0683e+10,7.2607e+10,2.0534e+10,7.1006e+09,6.6993e+09,1.7051e+09,5.7296e+08,3.2711e+09,1.1854e+09,0,0,0,0,1.1854e+09
4.5671e+05,4.1904e+11,2.7337e+11,4.5419e+10,9.7473e+10,2.7822e+09,3.277e+08,1.6538e+09,1.1655e+08,3.8979e+07,6.4523e+08,0,0,0,0,0,0
2.0341e+06,1.1756e+11,9.6422e+10,-2.5759e+09,1.6308e+10,7.4085e+09,4.8414e+09,1.6464e+09,2.2486e+08,2.1686e+08,4.7901e+08,0,0,0,0,0,0
1.8606e+07,6.4918e+10,2.2041e+10,-3.059e+09,1.0249e+10,3.5687e+10,1.2894e+10,9.9972e+09,9.0343e+09,2.9932e+09,7.6887e+08,0,0,0,0,0,0
1.2884e+07,4.4717e+10,2.6002e+10,-3.1554e+09,6.7983e+09,1.5072e+10,9.2263e+09,7.3319e+08,3.5901e+09,7.5361e+08,7.6906e+08,0,0,0,0,0,0
2.5347e+07,1.6417e+12,9.1105e+11,-1.9008e+10,4.2644e+11,3.2318e+11,2.4903e+10,7.6234e+08,1.4465e+10,4.7062e+09,2.2278e+10,1.1244e+11,1.43e+11,4.2939e+07,0,5.7783e+08,2.5606e+11
3.292e+05,8.7477e+09,6.2243e+09,-2.3897e+08,2.4366e+09,3.2578e+08,3.2554e+08,0,0,2.3936e+05,0,0,0,0,0,0,0
1.3518e+07,9.3496e+10,5.7606e+10,-3.2727e+09,1.3389e+10,2.5774e+10,9.5119e+09,1.1442e+10,1.1421e+09,2.8085e+09,8.6984e+08,0,0,0,0,0,0
4.035e+05,1.0409e+11,8.281e+10,1.3687e+09,1.8183e+10,1.7284e+09,2.4099e+08,1.4724e+09,0,0,1.4964e+07,0,0,0,0,0,0
3.0687e+06,3.3757e+10,2.0024e+10,-3.8087e+09,5.2197e+09,1.2322e+10,4.3942e+08,6.1421e+09,1.3293e+09,4.8693e+07,2.737e+08,0,0,0,0,4.0883e+09,4.0883e+09
1.2433e+06,1.0467e+11,7.4042e+10,5.2112e+08,1.8451e+10,1.166e+10,1.0682e+10,1.8348e+08,1.0468e+07,4.2641e+08,3.5794e+08,0,0,0,0,0,0
1.0309e+08,1.3544e+13,1.098e+13,-3.1798e+11,2.1979e+12,6.8467e+11,1.4022e+11,1.3299e+11,1.0914e+08,1.5362e+10,3.259e+10,3.0421e+11,4.5092e+10,2.7729e+09,0,1.1317e+10,3.6339e+11
3.8767e+06,6.7537e+10,3.8451e+10,-1.702e+09,1.4708e+10,1.608e+10,1.106e+10,4.6941e+09,1.9834e+07,8.016e+07,2.1517e+08,1.0597e+07,0,0,0,0,1.0597e+07
2.554e+06,3.4174e+10,1.2195e+10,-1.3951e+09,9.386e+09,1.3988e+10,4.2929e+08,6.7157e+09,3.9226e+08,2.2902e+09,1.1307e+09,6.2397e+07,0,2.8871e+07,6.5919e+08,2.2795e+09,3.03e+09
3.0143e+07,9.5484e+11,7.1215e+11,-1.1485e+10,1.8038e+11,7.3792e+10,4.6996e+10,2.0581e+10,2.4435e+09,1.0633e+09,5.5597e+08,1.879e+07,8.1782e+07,2.802e+06,0,2.0489e+09,2.1522e+09
1.9792e+07,1.0839e+11,7.5803e+10,-6.1156e+09,1.4005e+10,2.4698e+10,1.0295e+10,1.4327e+09,5.9006e+09,4.491e+09,2.4506e+08,0,2.3263e+09,5.694e+06,0,1.3126e+06,2.3333e+09
2.0313e+06,1.2097e+11,9.189e+10,1.7208e+09,1.6819e+10,1.0544e+10,1.5911e+09,5.1082e+09,0,1.6971e+09,1.6788e+09,0,0,0,0,4.6931e+08,4.6931e+08
2.7133e+07,1.5152e+11,6.3086e+10,-8.5957e+08,2.2467e+10,6.6827e+10,3.0308e+10,1.4483e+10,9.5112e+09,7.7286e+08,1.1753e+10,0,0,0,0,0,0
1.632e+07,9.6866e+12,7.709e+12,-2.7355e+10,1.7896e+12,2.1532e+11,3.4534e+10,4.7079e+10,3.993e+08,4.0851e+08,1.7661e+10,2.7154e+09,1.1252e+11,0,0,0,1.1523e+11
4.0989e+06,1.6974e+12,1.2548e+12,-8.719e+10,3.1267e+11,2.1716e+11,9.0571e+09,1.0249e+11,6.9953e+09,4.0498e+09,7.9497e+10,2.725e+09,1.0129e+10,1.7279e+08,1.039e+07,2.0247e+09,1.5062e+10
5.1493e+06,1.0089e+11,6.4337e+10,-3.9066e+09,1.6103e+10,2.4356e+10,1.1881e+10,4.6266e+09,3.8007e+09,1.112e+09,2.8256e+09,0,0,0,0,1.0953e+08,1.0953e+08
1.3957e+07,6.3249e+10,3.99e+10,-2.0037e+09,5.3879e+09,1.9965e+10,1.0044e+10,6.5885e+09,7.3398e+08,3.6274e+08,2.2353e+09,0,0,33202,0,0,33202
1.4136e+08,1.5524e+12,4.6535e+11,-7.0298e+09,2.4003e+11,8.5403e+11,2.6274e+11,1.6402e+10,1.3482e+10,2.0369e+09,2.3892e+09,4.9999e+11,5.6982e+10,1.6396e+06,0,1.8046e+06,5.5697e+11
4.6233e+06,3.9843e+12,2.4602e+12,1.6846e+11,8.4643e+11,5.0931e+11,2.3348e+09,1.4229e+10,3.0921e+09,6.5506e+09,2.2134e+10,2.6266e+11,1.9826e+11,0,0,4.9104e+07,4.6097e+11
2.567e+06,3.7878e+11,1.1563e+11,6.1498e+09,5.9008e+10,1.98e+11,2.2384e+09,2.975e+09,0,4.2034e+07,8.8718e+09,1.3754e+11,4.633e+10,0,0,0,1.8387e+11
1.5577e+08,1.9002e+12,1.1838e+12,-3.1923e+10,2.2572e+11,5.2255e+11,1.8595e+11,2.0636e+11,1.208e+10,9.2268e+08,4.4559e+10,1.1002e+10,6.1647e+10,2.24e+07,0,1.9082e+06,7.2673e+10
3.2315e+06,2.4329e+11,1.9362e+11,-1.3719e+10,3.7719e+10,2.567e+10,7.5559e+09,4.0571e+09,4.6004e+09,1.0188e+09,8.4382e+09,0,0,0,0,0,0
5.8871e+06,5.2917e+10,-9.3248e+09,-3.195e+09,1.4992e+10,5.0444e+10,1.8321e+10,7.4659e+07,8.0127e+09,6.7459e+09,1.877e+09,6.5731e+09,2.3859e+08,0,0,8.6015e+09,1.5413e+10
2.7968e+07,1.2561e+12,9.2769e+11,-3.4549e+10,2.0026e+11,1.6271e+11,5.5608e+10,1.5899e+10,2.874e+10,1.631e+10,1.6863e+10,1.5025e+10,0,2.6884e+06,0,1.4267e+10,2.9295e+10
8.3054e+07,1.636e+12,1.1691e+12,-4.9142e+10,2.2802e+11,2.8806e+11,2.1445e+11,6.0206e+09,2.9508e+10,1.4398e+09,2.5077e+10,1.5592e+08,5.4077e+09,4.1169e+08,2.624e+05,5.5837e+09,1.1559e+10
3.8165e+07,5.1882e+12,4.1957e+12,-1.3031e+11,7.8338e+11,3.3946e+11,9.1144e+10,1.0042e+11,1.4304e+10,2.6072e+09,8.8015e+10,2.8084e+09,1.096e+10,1.7831e+10,2.7969e+09,8.5684e+09,4.2965e+10
1.0549e+07,3.2264e+12,2.6801e+12,-1.3038e+11,6.3233e+11,4.435e+10,1.9687e+10,1.0628e+10,4.9458e+09,1.7903e+09,6.9127e+09,0,0,0,0,3.8643e+08,3.8643e+08
2.1634e+07,1.7504e+12,1.2755e+12,-3.0349e+10,3.0921e+11,1.9596e+11,5.2874e+10,7.3727e+10,1.051e+10,1.5247e+09,6.4242e+09,1.3625e+10,3.5566e+10,7.551e+06,1.0745e+09,6.2659e+08,5.09e+10
1.4311e+08,1.0471e+13,3.4869e+12,-3.2524e+10,2.5348e+12,4.4819e+12,2.3825e+11,1.9399e+11,4.6595e+10,1.9367e+11,3.4063e+11,1.616e+12,1.706e+12,8.4568e+10,8.2513e+09,5.3894e+10,3.4688e+12
9.0377e+06,4.8136e+10,1.8103e+10,-1.0131e+09,4.4104e+09,2.6635e+10,1.8528e+10,2.0998e+09,4.7403e+09,2.3795e+08,1.0259e+09,0,3.2475e+06,0,0,2.6066e+05,3.5082e+06
2.3119e+07,3.3778e+12,1.1347e+11,2.5858e+11,7.6293e+11,2.2428e+12,1.585e+10,1.3002e+10,0,1.2535e+09,2.1015e+11,1.8432e+12,1.5934e+11,0,0,0,2.0026e+12
1.1658e+07,1.5918e+11,1.2619e+11,-3.62e+09,1.7715e+10,1.8893e+10,6.8027e+09,3.0064e+09,5.7827e+09,2.0387e+09,1.1931e+09,0,2.6889e+07,0,0,4.2118e+07,6.9008e+07
84494,1.3837e+10,1.1909e+10,-1.0819e+09,2.8531e+09,1.5668e+08,2.9408e+07,3.0641e+06,0,9.5743e+06,1.1464e+08,0,0,0,0,0,0
5.5255e+06,2.2242e+10,1.5012e+10,-1.6881e+09,1.3882e+09,7.5298e+09,5.4748e+09,2.8429e+08,1.1083e+09,6.2044e+08,4.1919e+07,0,0,0,0,0,0
4.3418e+06,1.3068e+12,7.1574e+11,2.3758e+11,3.5344e+11,8.6191e+06,1.1443e+05,0,0,8.9606e+05,7.6086e+06,0,0,0,0,0,0
5.387e+06,7.6696e+11,5.9399e+11,-2.5986e+10,1.7214e+11,2.6823e+10,8.0336e+09,5.0066e+09,7.8402e+08,6.514e+08,1.1797e+10,8.9653e+07,3.2156e+08,0,1.3931e+08,0,5.5052e+08
4.6888e+07,4.0417e+12,3.2895e+12,-3.6004e+10,5.1984e+11,2.6836e+11,8.9792e+10,4.6174e+10,4.1803e+09,2.2028e+09,4.3491e+09,4.152e+09,5.7266e+09,7.8529e+10,0,3.3253e+10,1.2166e+11
4.3398e+07,1.7723e+13,1.4353e+13,-5.2072e+11,3.5671e+12,3.2423e+11,1.7377e+11,8.1721e+10,5.0125e+09,1.3679e+10,4.753e+10,4.0839e+08,6.219e+08,8.4775e+08,5.2849e+08,1.1386e+08,2.5204e+09
